0E+00,1.66037735849056E-02,-2.49056603773585E-02,9.05660377358486E-03,2.0377358490566E-02,3.0188679245283E-02,1.0566037735849E-02,2.11320754716982E-02,1.81132075471697E-02,4.52830188679245E-02,7.0943396226415E-02,5.35849056603774E-02,3.84905660377359E-02,3.69811320754716E-02,4.90566037735849E-02,5.88679245283019E-02,1.27547169811321E-01,1.71320754716981E-01,1.37358490566038E-01,1.62264150943396E-01,1.03396226415094E-01,5.81132075471698E-02,7.24528301886793E-02,5.73584905660378E-02,6.64150943396227E-02,3.39622641509434E-02,3.54716981132075E-02,3.62264150943397E-02,3.69811320754716E-02,5.13207547169812E-02,5.0566037735849E-02,1.19245283018868E-01,2.86792452830189E-02,-2.26415094339627E-03,2.56603773584905E-02,1.73584905660378E-02,1.50943396226415E-02,-2.53584905660378E-02,4.33207547169812E-02,4.52830188679245E-02,7.53962264150942E-02,6.05283018867924E-02,5.60754716981131E-02,8.12830188679246E-02,1.51094339622641E-01,1.33283018867925E-01,1.49358490566038E-01,1.1811320754717E-01,1.05358490566038E-01,1.31547169811321E-01,1.97584905660377E-01,1.96075471698113E-01,1.90264150943396E-01,2.33283018867924E-01,3.31396226415094E-01,4.85735849056604E-01,5.53283018867925E-01,5.50943396226415E-01,6.25660377358491E-01,6.69283018867925E-01,6.58867924528302E-01,4.84150943396226E-01,5.55169811320755E-01,6.17207547169811E-01,6.25660377358491E-01,6.40754716981132E-01,6.91018867924528E-01,3.29962264150943E-01,6.85584905660377E-01,6.78490566037736E-01,6.80754716981132E-01
0E+00,-4.08314773570898E-02,-7.42390497401635E-03,3.71195248700817E-03,1.33630289532294E-02,-5.93912397921303E-03,4.45434298440972E-03,1.48478099480331E-03,2.82108389012621E-02,5.34521158129175E-02,3.637713437268E-02,2.15293244246473E-02,2.00445434298442E-02,3.19227913882703E-02,4.15738678544915E-02,1.0913140311804E-01,1.52190051967335E-01,1.18782479584261E-01,1.43281365998515E-01,8.53749072011878E-02,4.08314773570899E-02,5.49368968077208E-02,4.00890868596882E-02,4.89977728285078E-02,1.70749814402376E-02,1.85597624350409E-02,1.93021529324424E-02,2.00445434298442E-02,3.41499628804751E-02,3.34075723830736E-02,1.00965107646622E-01,1.18782479584261E-02,-1.85597624350409E-02,8.90868596881966E-03,7.42390497401546E-04,-1.48478099480331E-03,-4.12769116555308E-02,2.62806236080178E-02,2.82108389012621E-02,5.78322197475871E-02,4.3207126948775E-02,3.88270230141055E-02,6.36228656273199E-02,1.32293986636971E-01,1.14773570898292E-01,1.30586488492947E-01,9.98515219005196E-02,8.73051224944321E-02,1.13066072754269E-01,1.78025241276912E-01,1.76540460282108E-01,1.70824053452116E-01,2.13140311804009E-01,3.09651076466221E-01,4.61469933184855E-01,5.27913882702301E-01,5.25612472160356E-01,5.99109131403118E-01,6.42019302152932E-01,6.3177431328879E-01,4.59910913140312E-01,5.29769858945806E-01,5.9079435783222E-01,5.99109131403118E-01,6.13956941351151E-01,6.634001484781E-01,3.08240534521158E-01,6.58054936896808E-01,6.51076466221232E-01,6.53303637713437E-01,4.92353377876763E-01
0E+00,3.48297213622291E-02,4.64396284829722E-02,5.65015479876161E-02,3.63777089783281E-02,4.72136222910218E-02,4.41176470588236E-02,7.19814241486068E-02,9.8297213622291E-02,8.04953560371517E-02,6.50154798761611E-02,6.3467492260062E-02,7.58513931888545E-02,8.59133126934986E-02,1.56346749226006E-01,2.01238390092879E-01,1.6640866873065E-01,1.91950464396285E-01,1.31578947368421E-01,8.5139318885449E-02,9.98452012383901E-02,8.43653250773995E-02,9.36532507739938E-02,6.03715170278638E-02,6.19195046439629E-02,6.26934984520124E-02,6.3467492260062E-02,7.81733746130031E-02,7.73993808049536E-02,1.47832817337461E-01,5.4953560371517E-02,2.32198142414861E-02,5.18575851393188E-02,4.3343653250774E-02,4.10216718266254E-02,-4.64396284829749E-04,6.9969040247678E-02,7.19814241486068E-02,1.02863777089783E-01,8.76160990712074E-02,8.30495356037151E-02,1.0890092879257E-01,1.80495356037152E-01,1.62229102167183E-01,1.78715170278638E-01,1.46671826625387E-01,1.3359133126935E-01,1.60448916408669E-01,2.28173374613003E-01,2.26625386996904E-01,2.20665634674923E-01,2.64783281733746E-01,3.65402476780186E-01,5.23684210526316E-01,5.92956656346749E-01,5.90557275541796E-01,6.671826625387E-01,7.11919504643963E-01,7.01238390092879E-01,5.22058823529412E-01,5.94891640866873E-01,6.58513931888545E-01,6.671826625387E-01,6.8266253869969E-01,7.34210526315789E-01,3.63931888544892E-01,7.28637770897833E-01,7.21362229102167E-01,7.23684210526316E-01,5.55882352941176E-01,7E-01
0E+00,1.12191473448018E-02,2.09424083769634E-02,1.49588631264019E-03,1.1967090501122E-02,8.97531787584138E-03,3.59012715033658E-02,6.13313388182497E-02,4.41286462228871E-02,2.91697830964848E-02,2.76738967838444E-02,3.96409872849663E-02,4.93642483171279E-02,1.17427075542259E-01,1.60807778608826E-01,1.2715033657442E-01,1.51832460732984E-01,9.34928945400149E-02,4.86163051608077E-02,6.28272251308901E-02,4.78683620044877E-02,5.68436798803291E-02,2.4682124158564E-02,2.61780104712042E-02,2.69259536275244E-02,2.76738967838444E-02,4.18848167539267E-02,4.11368735976065E-02,1.09199700822737E-01,1.94465220643232E-02,-1.12191473448018E-02,1.64547494390426E-02,8.2273747195214E-03,5.983545250561E-03,-3.41062079281974E-02,3.39566192969334E-02,3.59012715033658E-02,6.57442034405384E-02,5.10097232610323E-02,4.65968586387435E-02,7.15781600598355E-02,1.40762902019447E-01,1.23111443530292E-01,1.3904263275991E-01,1.08077786088257E-01,9.54375467464472E-02,1.21391174270755E-01,1.86836200448766E-01,1.85340314136126E-01,1.79581151832461E-01,2.22213911742708E-01,3.19446522064323E-01,4.72400897531787E-01,5.39341810022438E-01,5.37023186237846E-01,6.11069558713538E-01,6.54300673148841E-01,6.43979057591623E-01,4.70830216903515E-01,5.41211667913239E-01,6.02692595362752E-01,6.11069558713538E-01,6.2602842183994E-01,6.7584143605086E-01,3.18025430067315E-01,6.70456245325355E-01,6.63425579655946E-01,6.65669409124906E-01,5.03515332834705E-01,6.42782348541511E-01,9.82647718773373E-01
0E+00,9.61538461538458E-03,-9.61538461538458E-03,7.39644970414233E-04,-2.21893491124259E-03,2.44082840236686E-02,4.95562130177514E-02,3.25443786982249E-02,1.77514792899409E-02,1.62721893491125E-02,2.81065088757397E-02,3.77218934911243E-02,1.05029585798817E-01,1.4792899408284E-01,1.14644970414201E-01,1.3905325443787E-01,8.1360946745562E-02,3.69822485207101E-02,5.10355029585798E-02,3.62426035502958E-02,4.51183431952662E-02,1.33136094674555E-02,1.4792899408284E-02,1.55325443786982E-02,1.62721893491125E-02,3.03254437869822E-02,2.9585798816568E-02,9.68934911242603E-02,8.13609467455612E-03,-2.2189349112426E-02,5.17751479289941E-03,-2.95857988165682E-03,-5.17751479289941E-03,-4.48224852071006E-02,2.24852071005917E-02,2.44082840236686E-02,5.39201183431952E-02,3.93491124260354E-02,3.49852071005916E-02,5.9689349112426E-02,1.2810650887574E-01,1.10650887573964E-01,1.26405325443787E-01,9.57840236686391E-02,8.3284023668639E-02,1.08949704142012E-01,1.73668639053254E-01,1.72189349112426E-01,1.66494082840237E-01,2.08653846153846E-01,3.04807692307692E-01,4.56065088757396E-01,5.22263313609467E-01,5.19970414201183E-01,5.93195266272189E-01,6.3594674556213E-01,6.25739644970414E-01,4.54511834319527E-01,5.24112426035503E-01,5.8491124260355E-01,5.93195266272189E-01,6.07988165680473E-01,6.57248520710059E-01,3.03402366863905E-01,6.51923076923077E-01,6.44970414201183E-01,6.47189349112426E-01,4.86834319526627E-01,6.24556213017752E-01,9.60650887573965E-01,1.15976331360947E+00
0E+00,-1.90476190476191E-02,-8.79120879120876E-03,-1.17216117216117E-02,1.46520146520146E-02,3.95604395604396E-02,2.27106227106226E-02,8.05860805860803E-03,6.59340659340657E-03,1.83150183150182E-02,2.78388278388277E-02,9.45054945054946E-02,1.36996336996337E-01,1.04029304029304E-01,1.28205128205128E-01,7.1062271062271E-02,2.7106227106227E-02,4.10256410256411E-02,2.63736263736263E-02,3.51648351648353E-02,3.66300366300365E-03,5.12820512820511E-03,5.86080586080584E-03,6.59340659340657E-03,2.05128205128204E-02,1.97802197802197E-02,8.64468864468864E-02,-1.46520146520146E-03,-3.15018315018315E-02,-4.39560439560438E-03,-1.24542124542124E-02,-1.46520146520146E-02,-5.39194139194139E-02,1.27472527472527E-02,1.46520146520146E-02,4.3882783882784E-02,2.94505494505495E-02,2.51282051282051E-02,4.95970695970696E-02,1.17362637362637E-01,1.0007326007326E-01,1.15677655677656E-01,8.53479853479853E-02,7.29670329670329E-02,9.83882783882783E-02,1.62490842490842E-01,1.61025641025641E-01,1.55384615384615E-01,1.97142857142857E-01,2.92380952380952E-01,4.42197802197802E-01,5.07765567765568E-01,5.05494505494505E-01,5.78021978021978E-01,6.203663003663E-01,6.1025641025641E-01,4.40659340659341E-01,5.0959706959707E-01,5.6981684981685E-01,5.78021978021978E-01,5.92673992673993E-01,6.41465201465201E-01,2.90989010989011E-01,6.36190476190476E-01,6.29304029304029E-01,6.31501831501831E-01,4.72673992673993E-01,6.09084249084249E-01,9.41978021978022E-01,1.13919413919414E+00,1.32336996336996E+00
0E+00,1.04555638536221E-02,7.46825989544431E-03,3.43539955190442E-02,5.97460791635549E-02,4.25690814040329E-02,2.76325616131441E-02,2.61389096340552E-02,3.80881254667662E-02,4.77968633308439E-02,1.15758028379388E-01,1.59073935772965E-01,1.25466766243465E-01,1.50112023898432E-01,9.18595967139657E-02,4.70500373412994E-02,6.12397311426438E-02,4.6303211351755E-02,5.52651232262882E-02,2.31516056758776E-02,2.46452576549665E-02,2.53920836445107E-02,2.61389096340552E-02,4.03286034353996E-02,3.95817774458551E-02,1.07542942494399E-01,1.79238237490664E-02,-1.26960418222554E-02,1.49365197908886E-02,6.72143390589985E-03,4.48095593726672E-03,-3.55489171023151E-02,3.24122479462285E-02,3.43539955190442E-02,6.4152352501867E-02,4.94398805078418E-02,4.50336071695294E-02,6.99775952203137E-02,1.39058999253174E-01,1.21433905899925E-01,1.37341299477222E-01,1.06422703510082E-01,9.38013442867811E-02,1.19716206123973E-01,1.85063480209111E-01,1.83569828230022E-01,1.7781926811053E-01,2.20388349514563E-01,3.1747572815534E-01,4.70201643017177E-01,5.37042569081404E-01,5.34727408513816E-01,6.08663181478716E-01,6.51829723674384E-01,6.41523525018671E-01,4.68633308439134E-01,5.38909634055265E-01,6.00298730395818E-01,6.08663181478716E-01,6.23599701269604E-01,6.73338312173264E-01,3.16056758775205E-01,6.67961165048544E-01,6.60941000746826E-01,6.63181478715459E-01,5.01269604182226E-01,6.403286034354E-01,9.79686333084391E-01,1.18073188946975E+00,1.36848394324122E+00,1.27035100821509E+00
0E+00,-2.95639320029562E-03,2.36511456023651E-02,4.87804878048781E-02,3.17812269031781E-02,1.69992609017E-02,1.55210643015522E-02,2.73466371027347E-02,3.69549150036954E-02,1.04212860310421E-01,1.47080561714708E-01,1.13821138211382E-01,1.38211382113821E-01,8.05617147080562E-02,3.62158167036215E-02,5.02586844050259E-02,3.54767184035476E-02,4.43458980044347E-02,1.25646711012564E-02,1.40428677014044E-02,1.47819660014783E-02,1.55210643015522E-02,2.95639320029564E-02,2.88248337028825E-02,9.60827790096084E-02,7.39098300073904E-03,-2.29120473022912E-02,4.43458980044342E-03,-3.69549150036952E-03,-5.91278640059123E-03,-4.55284552845528E-02,2.17294900221729E-02,2.36511456023651E-02,5.31411677753142E-02,3.85809312638581E-02,3.4220251293422E-02,5.89061345158906E-02,1.27272727272727E-01,1.09830007390983E-01,1.25572801182557E-01,9.49741315594974E-02,8.24833702882484E-02,1.08130081300813E-01,1.7280118255728E-01,1.71322985957132E-01,1.65631929046563E-01,2.07760532150776E-01,3.03843311160384E-01,4.54988913525499E-01,5.21138211382114E-01,5.18847006651885E-01,5.92017738359202E-01,6.34737620103474E-01,6.24538063562454E-01,4.53436807095344E-01,5.22985957132299E-01,5.83739837398374E-01,5.92017738359202E-01,6.0679970436068E-01,6.56023651145602E-01,3.02439024390244E-01,6.5070214338507E-01,6.43754619364376E-01,6.45971914264597E-01,4.85735402808574E-01,6.23355506282335E-01,9.5920177383592E-01,1.15816703621582E+00,1.3439763488544E+00,1.24685883222469E+00,1.34708056171471E+00
0E+00,2.66864343958488E-02,5.18902891030393E-02,3.48406226834692E-02,2.00148257968866E-02,1.85322461082282E-02,3.03928836174945E-02,4.00296515937733E-02,1.07487027427724E-01,1.50481838398814E-01,1.17123795404003E-01,1.41586360266864E-01,8.37657524091919E-02,3.92883617494439E-02,5.33728687916974E-02,3.85470719051149E-02,4.74425500370645E-02,1.55670867309119E-02,1.70496664195701E-02,1.77909562638991E-02,1.85322461082282E-02,3.26167531504817E-02,3.18754633061527E-02,9.93328391401038E-02,1.03780578206079E-02,-2.00148257968866E-02,7.41289844329129E-03,-7.41289844329085E-04,-2.96515937731656E-03,-4.26982950333581E-02,2.47590808005931E-02,2.66864343958488E-02,5.62638991845812E-02,4.16604892512973E-02,3.72868791697554E-02,6.20459599703485E-02,1.30615270570793E-01,1.13120830244626E-01,1.28910303928836E-01,9.822090437361E-02,8.56931060044477E-02,1.11415863602669E-01,1.76278724981468E-01,1.7479614529281E-01,1.69088213491475E-01,2.11341734618236E-01,3.07709414381023E-01,4.59303187546331E-01,5.25648628613788E-01,5.23350630096368E-01,5.96738324684952E-01,6.39584877687176E-01,6.29355077835434E-01,4.5774647887324E-01,5.27501853224611E-01,5.88435878428466E-01,5.96738324684952E-01,6.11564121571534E-01,6.60934025203855E-01,3.06300963676798E-01,6.55596738324685E-01,6.48628613787991E-01,6.50852483320979E-01,4.90140845070423E-01,6.28169014084507E-01,9.65011119347665E-01,1.16456634544107E+00,1.35092661230541E+00,1.25352112676056E+00,1.35404002965159E+00,1.37909562638992E+00
0E+00,2.45487364620938E-02,7.9422382671479E-03,-6.49819494584836E-03,-7.94223826714802E-03,3.61010830324915E-03,1.29963898916967E-02,7.87003610108303E-02,1.2057761732852E-01,8.80866425992779E-02,1.11913357400722E-01,5.5595667870036E-02,1.22743682310469E-02,2.59927797833934E-02,1.15523465703971E-02,2.0216606498195E-02,-1.08303249097473E-02,-9.38628158844768E-03,-8.66425992779785E-03,-7.94223826714802E-03,5.77617328519864E-03,5.05415162454881E-03,7.07581227436822E-02,-1.5884476534296E-02,-4.54873646209386E-02,-1.87725631768954E-02,-2.67148014440434E-02,-2.88808664259927E-02,-6.75812274368232E-02,-1.87725631768954E-03,0E+00,2.88086642599279E-02,1.45848375451263E-02,1.03249097472924E-02,3.44404332129964E-02,1.01227436823105E-01,8.41877256317689E-02,9.95667870036101E-02,6.96750902527077E-02,5.74729241877256E-02,8.25270758122745E-02,1.45703971119133E-01,1.44259927797834E-01,1.3870036101083E-01,1.7985559566787E-01,2.73718411552347E-01,4.21371841155235E-01,4.85992779783393E-01,4.83754512635379E-01,5.55234657039711E-01,5.96967509025271E-01,5.87003610108303E-01,4.1985559566787E-01,4.87797833935018E-01,5.47148014440433E-01,5.55234657039711E-01,5.69675090252708E-01,6.17761732851986E-01,2.72346570397112E-01,6.12563176895307E-01,6.05776173285199E-01,6.07942238267148E-01,4.51407942238267E-01,5.85848375451264E-01,9.13935018050541E-01,1.10830324909747E+00,1.28981949458484E+00,1.19494584837545E+00,1.29285198555957E+00,1.31725631768953E+00,1.4929963898917E+00
